'order_no','aopmargin_percentage','series','bill_to','comment','ctry_code','currency','date','dealer_name','dealer_net','dealer_net_after_sur_charge','dealerpo','margin_after_sur_charge','margin_percentage_after_sur_charge','model','order_type','quantity','region','total_cost','truck_class','product_dimension'
H27963,0.0,A7S1,'087805','',AU,,2023-05-09,ADAPT-A-LIFT GROUP(NSW),23178.875,23178.875,'948455/001',0.0,0.0,GP30UX,R,1,2,23178.875,'5',259
H27960,0.0,A3C4,'087575','',AU,,2023-05-08,ADAPT-A-LIFT GROUP (QLD),33746.82,33746.82,'942951/001',0.0,0.0,J3.5UT,R,1,2,33746.82,'1',263
H27644,0.0,D435,'087605','',AU,,2023-05-08,ADAPT-A-LIFT GROUP (WA),60237.0,60237.0,'948938/001',0.0,0.0,R1.6,R,1,2,60237.0,'2',42
H27643,0.0,D871,'087705','',AU,,2023-05-08,ADAPT-A-LIFT GROUP (WA),37601.4,37601.4,'950602/001',0.0,0.0,GP35MX,R,1,2,37601.4,'5',188
H27642,0.0,A3C4,'080065','',NZ,,2023-05-07,SIME DARBY TRANSPORT (NZ),21900.5,21900.5,'8858',0.0,0.0,J1.8UT,R,1,2,21900.5,'1',263
H27449,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'744',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27448,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'743',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27447,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'742',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27446,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'741',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27445,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'740',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27444,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'739',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27443,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'738',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27442,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'737',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27441,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'736',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27440,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'735',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27439,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'734',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27438,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'733',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27437,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'732',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27436,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'731',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27435,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'758',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27434,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'757',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27433,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'756',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27432,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'755',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27431,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'754',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27430,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'753',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27429,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'752',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27428,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'751',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27427,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'750',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27426,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'749',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27425,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'748',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27424,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'747',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27423,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'746',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27422,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'745',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27421,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'730',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27420,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'729',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27419,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'728',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27418,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'727',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27417,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'726',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27416,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'725',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27415,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'724',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27414,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'723',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27413,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'722',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27412,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'721',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27411,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'720',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27410,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'719',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27409,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'718',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27408,0.0,A3B5,'999000','',AU,,2023-05-04,UNALLOCATED - HYSTER AUS,4451.8,4451.8,'717',0.0,0.0,P2.0UTE,R,1,2,4451.8,'3',242
H27210,0.0,U005,'087565','',AU,,2023-05-03,ADAPT-A-LIFT GROUP (VIC),75998.84999999999,75998.84999999999,'950123/002',0.0,0.0,H5.0FT,R,1,2,75998.84999999999,'5',189
H27209,0.0,U005,'087565','',AU,,2023-05-03,ADAPT-A-LIFT GROUP (VIC),86417.95,86417.95,'950123/003',0.0,0.0,H5.0FT,R,1,2,86417.95,'5',189
H27208,0.0,U005,'087565','',AU,,2023-05-03,ADAPT-A-LIFT GROUP (VIC),75998.84999999999,75998.84999999999,'950123/001',0.0,0.0,H5.0FT,R,1,2,75998.84999999999,'5',189
H27207,0.0,D871,'087805','',AU,,2023-05-03,ADAPT-A-LIFT GROUP(NSW),32383.739999999998,32383.739999999998,'949951/001',0.0,0.0,GP30MX,R,1,2,32383.739999999998,'5',188
H54631,0.0,A7R1,'017005','',VN,,2023-08-30,'KY LUC CO., LTD',4980.2,4980.2,Y-U-03123-B4,0.0,0.0,MP20XUX,R,1,1,4980.2,'3',252
H54630,0.0,A7R1,'017005','',VN,,2023-08-30,'KY LUC CO., LTD',4980.2,4980.2,Y-U-03123-B3,0.0,0.0,MP20XUX,R,1,1,4980.2,'3',252
H54629,0.0,A7R1,'017005','',VN,,2023-08-30,'KY LUC CO., LTD',4980.2,4980.2,Y-U-03123-B2,0.0,0.0,MP20XUX,R,1,1,4980.2,'3',252
H54628,0.0,A7R1,'017005','',VN,,2023-08-30,'KY LUC CO., LTD',4980.2,4980.2,Y-U-03123-B1,0.0,0.0,MP20XUX,R,1,1,4980.2,'3',252
H54627,0.0,A7R1,'017005','',VN,,2023-08-30,'KY LUC CO., LTD',5612.2,5612.2,Y-U-03123-A6,0.0,0.0,MP20XUX,R,1,1,5612.2,'3',252
H54626,0.0,A7R1,'017005','',VN,,2023-08-30,'KY LUC CO., LTD',5612.2,5612.2,Y-U-03123-A5,0.0,0.0,MP20XUX,R,1,1,5612.2,'3',252
H54625,0.0,A7R1,'017005','',VN,,2023-08-30,'KY LUC CO., LTD',5612.2,5612.2,Y-U-03123-A4,0.0,0.0,MP20XUX,R,1,1,5612.2,'3',252
H54624,0.0,A7R1,'017005','',VN,,2023-08-30,'KY LUC CO., LTD',5612.2,5612.2,Y-U-03123-A3,0.0,0.0,MP20XUX,R,1,1,5612.2,'3',252
H54623,0.0,A7R1,'017005','',VN,,2023-08-30,'KY LUC CO., LTD',5612.2,5612.2,Y-U-03123-A2,0.0,0.0,MP20XUX,R,1,1,5612.2,'3',252
H54622,0.0,A7R1,'017005','',VN,,2023-08-30,'KY LUC CO., LTD',11224.4,11224.4,Y-U-03123-A1,0.0,0.0,MP20XUX,R,1,1,11224.4,'3',252
H54621,0.0,A3C4,'005065','',SG,,2023-08-30,HYSTER-YALE LIFT TRUCKS,12436.0,12436.0,HYS2023-043,0.0,0.0,J3.0UT,R,1,1,12436.0,'1',263
H54620,0.0,A3C4,'005065','',SG,,2023-08-30,HYSTER-YALE LIFT TRUCKS,12436.0,12436.0,HYS2023-042,0.0,0.0,J3.0UT,R,1,1,12436.0,'1',263
H54619,0.0,A3C4,'005065','',SG,,2023-08-30,HYSTER-YALE LIFT TRUCKS,12436.0,12436.0,HYS2023-041,0.0,0.0,J3.0UT,R,1,1,12436.0,'1',263
H54618,0.0,A3C4,'005065','',SG,,2023-08-30,HYSTER-YALE LIFT TRUCKS,12436.0,12436.0,HYS2023-040,0.0,0.0,J3.0UT,R,1,1,12436.0,'1',263
H54617,0.0,A3C4,'005065','',SG,,2023-08-30,HYSTER-YALE LIFT TRUCKS,12436.0,12436.0,HYS2023-039,0.0,0.0,J3.0UT,R,1,1,12436.0,'1',263
H54612,0.0,C915,'005065','',SG,,2023-08-30,HYSTER-YALE LIFT TRUCKS,0.0,0.0,HYS2023-038,0.0,0.0,R1.80EX  W2,R,1,1,0.0,'2',39
H54599,0.0,C915,'005065','',SG,,2023-08-30,HYSTER-YALE LIFT TRUCKS,16253.599999999999,16253.599999999999,HYS2023-037,0.0,0.0,R1.25EX  2,R,1,1,16253.599999999999,'2',39
H54598,0.0,C915,'005065','',SG,,2023-08-30,HYSTER-YALE LIFT TRUCKS,16253.599999999999,16253.599999999999,HYS2023-036,0.0,0.0,R1.25EX  2,R,1,1,16253.599999999999,'2',39
H54597,0.0,C915,'006065','',TH,,2023-08-30,'DILOK AND SONS CO.,LTD.',16504.675,16504.675,TH2023/8662,0.0,0.0,R1.50EX  2,R,1,1,16504.675,'2',39
H54596,0.0,C915,'006065','',TH,,2023-08-30,'DILOK AND SONS CO.,LTD.',16504.675,16504.675,TH2023/8661,0.0,0.0,R1.50EX  2,R,1,1,16504.675,'2',39
H54595,0.0,C915,'006065','',TH,,2023-08-30,'DILOK AND SONS CO.,LTD.',16504.675,16504.675,TH2023/8660,0.0,0.0,R1.50EX  2,R,1,1,16504.675,'2',39
H54115,0.0,A7R6,'880805','',IN,,2023-08-30,ELECTROMECH LIFT TRUCKS,5433.3,5433.3,'23-24/I00138-02',0.0,0.0,MSL15WUX,R,1,1,5433.3,'3',256
H54114,0.0,A7R6,'880805','',IN,,2023-08-30,ELECTROMECH LIFT TRUCKS,5433.3,5433.3,'23-24/I00138',0.0,0.0,MSL15WUX,R,1,1,5433.3,'3',256
H54113,0.0,A7S1,'880805','',IN,,2023-08-30,ELECTROMECH LIFT TRUCKS,11236.25,11236.25,'23-24/I00137-02',0.0,0.0,GP30UX,R,1,1,11236.25,'5',259
H54112,0.0,A7S1,'880805','',IN,,2023-08-30,ELECTROMECH LIFT TRUCKS,11236.25,11236.25,'23-24/I00137',0.0,0.0,GP30UX,R,1,1,11236.25,'5',259
H54107,0.0,A7R1,'880805','',IN,,2023-08-30,ELECTROMECH LIFT TRUCKS,2805.25,2805.25,'23-24/I00135-26',0.0,0.0,MP20XUX,R,1,1,2805.25,'3',252
H54106,0.0,A7R1,'880805','',IN,,2023-08-30,ELECTROMECH LIFT TRUCKS,2805.25,2805.25,'23-24/I00135-25',0.0,0.0,MP20XUX,R,1,1,2805.25,'3',252
H54105,0.0,A7R1,'880805','',IN,,2023-08-30,ELECTROMECH LIFT TRUCKS,2805.25,2805.25,'23-24/I00135-24',0.0,0.0,MP20XUX,R,1,1,2805.25,'3',252
H54104,0.0,A7R1,'880805','',IN,,2023-08-30,ELECTROMECH LIFT TRUCKS,2805.25,2805.25,'23-24/I00135-23',0.0,0.0,MP20XUX,R,1,1,2805.25,'3',252
H54103,0.0,A7R1,'880805','',IN,,2023-08-30,ELECTROMECH LIFT TRUCKS,2805.25,2805.25,'23-24/I00135-22',0.0,0.0,MP20XUX,R,1,1,2805.25,'3',252
H54102,0.0,A7R1,'880805','',IN,,2023-08-30,ELECTROMECH LIFT TRUCKS,2805.25,2805.25,'23-24/I00135-21',0.0,0.0,MP20XUX,R,1,1,2805.25,'3',252
H54101,0.0,A7R1,'880805','',IN,,2023-08-30,ELECTROMECH LIFT TRUCKS,2805.25,2805.25,'23-24/I00135-20',0.0,0.0,MP20XUX,R,1,1,2805.25,'3',252
H54100,0.0,A7R1,'880805','',IN,,2023-08-30,ELECTROMECH LIFT TRUCKS,2805.25,2805.25,'23-24/I00135-19',0.0,0.0,MP20XUX,R,1,1,2805.25,'3',252
H54099,0.0,A7R1,'880805','',IN,,2023-08-30,ELECTROMECH LIFT TRUCKS,2805.25,2805.25,'23-24/I00135-18',0.0,0.0,MP20XUX,R,1,1,2805.25,'3',252
H54098,0.0,A7R1,'880805','',IN,,2023-08-30,ELECTROMECH LIFT TRUCKS,2805.25,2805.25,'23-24/I00135-17',0.0,0.0,MP20XUX,R,1,1,2805.25,'3',252
H54097,0.0,A7R1,'880805','',IN,,2023-08-30,ELECTROMECH LIFT TRUCKS,2805.25,2805.25,'23-24/I00135-16',0.0,0.0,MP20XUX,R,1,1,2805.25,'3',252
H54096,0.0,A7R1,'880805','',IN,,2023-08-30,ELECTROMECH LIFT TRUCKS,2805.25,2805.25,'23-24/I00135-15',0.0,0.0,MP20XUX,R,1,1,2805.25,'3',252
H54095,0.0,A7R1,'880805','',IN,,2023-08-30,ELECTROMECH LIFT TRUCKS,2805.25,2805.25,'23-24/I00135-14',0.0,0.0,MP20XUX,R,1,1,2805.25,'3',252
H54094,0.0,A7R1,'880805','',IN,,2023-08-30,ELECTROMECH LIFT TRUCKS,2805.25,2805.25,'23-24/I00135-13',0.0,0.0,MP20XUX,R,1,1,2805.25,'3',252
H54093,0.0,A7R1,'880805','',IN,,2023-08-30,ELECTROMECH LIFT TRUCKS,2805.25,2805.25,'23-24/I00135-12',0.0,0.0,MP20XUX,R,1,1,2805.25,'3',252
H54092,0.0,A7R1,'880805','',IN,,2023-08-30,ELECTROMECH LIFT TRUCKS,2805.25,2805.25,'23-24/I00135-11',0.0,0.0,MP20XUX,R,1,1,2805.25,'3',252
H54091,0.0,A7R1,'880805','',IN,,2023-08-30,ELECTROMECH LIFT TRUCKS,2805.25,2805.25,'23-24/I00135-10',0.0,0.0,MP20XUX,R,1,1,2805.25,'3',252
H54090,0.0,A7R1,'880805','',IN,,2023-08-30,ELECTROMECH LIFT TRUCKS,2805.25,2805.25,'23-24/I00135-09',0.0,0.0,MP20XUX,R,1,1,2805.25,'3',252
H54089,0.0,A7R1,'880805','',IN,,2023-08-30,ELECTROMECH LIFT TRUCKS,2805.25,2805.25,'23-24/I00135-08',0.0,0.0,MP20XUX,R,1,1,2805.25,'3',252
H54088,0.0,A7R1,'880805','',IN,,2023-08-30,ELECTROMECH LIFT TRUCKS,2805.25,2805.25,'23-24/I00135-07',0.0,0.0,MP20XUX,R,1,1,2805.25,'3',252
H54087,0.0,A7R1,'880805','',IN,,2023-08-30,ELECTROMECH LIFT TRUCKS,2805.25,2805.25,'23-24/I00135-05',0.0,0.0,MP20XUX,R,1,1,2805.25,'3',252
H54086,0.0,A7R1,'880805','',IN,,2023-08-30,ELECTROMECH LIFT TRUCKS,2805.25,2805.25,'23-24/I00135-04',0.0,0.0,MP20XUX,R,1,1,2805.25,'3',252
H54085,0.0,A7R1,'880805','',IN,,2023-08-30,ELECTROMECH LIFT TRUCKS,2805.25,2805.25,'23-24/I00135-03',0.0,0.0,MP20XUX,R,1,1,2805.25,'3',252
H54084,0.0,A7R1,'880805','',IN,,2023-08-30,ELECTROMECH LIFT TRUCKS,2805.25,2805.25,'23-24/I00135-02',0.0,0.0,MP20XUX,R,1,1,2805.25,'3',252
H54083,0.0,A7R1,'880805','',IN,,2023-08-30,ELECTROMECH LIFT TRUCKS,2805.25,2805.25,'23-24/I00135-06',0.0,0.0,MP20XUX,R,1,1,2805.25,'3',252
H54082,0.0,A7R1,'880805','',IN,,2023-08-30,ELECTROMECH LIFT TRUCKS,2805.25,2805.25,'23-24/I00135',0.0,0.0,MP20XUX,R,1,1,2805.25,'3',252
H54081,0.0,A3C4,'006065','',TH,,2023-08-29,'DILOK AND SONS CO.,LTD.',11737.15,11737.15,TH2023/8659,0.0,0.0,J1.5UT,R,1,1,11737.15,'1',263
H53605,0.0,A970,'001255','',TH,,2023-08-27,'DILOK AND SONS CO.,LTD.',43567.425,43567.425,ID2023/1745,0.0,0.0,J5.0XN,R,1,1,43567.425,'1',200
H53604,0.0,A3C4,'001255','',TH,,2023-08-27,'DILOK AND SONS CO.,LTD.',22326.6,22326.6,ID2023/1757,0.0,0.0,J3.0UT,R,1,1,22326.6,'1',263
H53313,0.0,A7S4,'880805','',IN,,2023-08-25,ELECTROMECH LIFT TRUCKS,17423.899999999998,17423.899999999998,'23-24/I00130-02',0.0,0.0,ERP25UX,R,1,1,17423.899999999998,'1',264
H53312,0.0,A7S4,'880805','',IN,,2023-08-25,ELECTROMECH LIFT TRUCKS,17423.899999999998,17423.899999999998,'23-24/I00130',0.0,0.0,ERP25UX,R,1,1,17423.899999999998,'1',264
H53311,0.0,A7S3,'880805','',IN,,2023-08-25,ELECTROMECH LIFT TRUCKS,5435.3,5435.3,'23-24/I00129',0.0,0.0,MS15UX,R,1,1,5435.3,'3',253
H53309,0.0,A7R3,'880805','',IN,,2023-08-25,ELECTROMECH LIFT TRUCKS,5447.25,5447.25,'23-24/I00128-05',0.0,0.0,MS15XUX,R,1,1,5447.25,'3',255
H53308,0.0,A7R3,'880805','',IN,,2023-08-25,ELECTROMECH LIFT TRUCKS,5447.25,5447.25,'23-24/I00128-04',0.0,0.0,MS15XUX,R,1,1,5447.25,'3',255
H53307,0.0,A7R3,'880805','',IN,,2023-08-25,ELECTROMECH LIFT TRUCKS,5447.25,5447.25,'23-24/I00128-03',0.0,0.0,MS15XUX,R,1,1,5447.25,'3',255
H53306,0.0,A7R3,'880805','',IN,,2023-08-25,ELECTROMECH LIFT TRUCKS,5447.25,5447.25,'23-24/I00128-02',0.0,0.0,MS15XUX,R,1,1,5447.25,'3',255
H53305,0.0,A7R3,'880805','',IN,,2023-08-25,ELECTROMECH LIFT TRUCKS,5447.25,5447.25,'23-24/I00128',0.0,0.0,MS15XUX,R,1,1,5447.25,'3',255
H53297,0.0,C900,'017005','',VN,,2023-08-25,'KY LUC CO., LTD',20791.975000000002,20791.975000000002,Y-U-03023,0.0,0.0,FBR15SZ,R,1,1,20791.975000000002,'2',38
H53296,0.0,E264,'005065','',SG,,2023-08-24,HYSTER-YALE LIFT TRUCKS,0.0,0.0,HYS2023-035,0.0,0.0,N30ZDR3,R,1,1,0.0,'2',34
H53295,0.0,E264,'005065','',SG,,2023-08-24,HYSTER-YALE LIFT TRUCKS,0.0,0.0,HYS2023-034,0.0,0.0,N30ZDR3,R,1,1,0.0,'2',34
H53040,0.0,D466,'006065','',TH,,2023-08-24,'DILOK AND SONS CO.,LTD.',18858.475000000002,18858.475000000002,TH2023/8657,0.0,0.0,H2.5XT,R,1,1,18858.475000000002,'5',187
H53039,0.0,D466,'006065','',TH,,2023-08-24,'DILOK AND SONS CO.,LTD.',18858.475000000002,18858.475000000002,TH2023/8656,0.0,0.0,H2.5XT,R,1,1,18858.475000000002,'5',187
H53038,0.0,D466,'006065','',TH,,2023-08-24,'DILOK AND SONS CO.,LTD.',18858.475000000002,18858.475000000002,TH2023/8655,0.0,0.0,H2.5XT,R,1,1,18858.475000000002,'5',187
H53037,0.0,D466,'006065','',TH,,2023-08-24,'DILOK AND SONS CO.,LTD.',18858.475000000002,18858.475000000002,TH2023/8654,0.0,0.0,H2.5XT,R,1,1,18858.475000000002,'5',187
H53036,0.0,D466,'006065','',TH,,2023-08-24,'DILOK AND SONS CO.,LTD.',18858.475000000002,18858.475000000002,TH2023/8653,0.0,0.0,H2.5XT,R,1,1,18858.475000000002,'5',187
H53035,0.0,D466,'006065','',TH,,2023-08-24,'DILOK AND SONS CO.,LTD.',18858.475000000002,18858.475000000002,TH2023/8652,0.0,0.0,H2.5XT,R,1,1,18858.475000000002,'5',187
H53034,0.0,D466,'006065','',TH,,2023-08-24,'DILOK AND SONS CO.,LTD.',18858.475000000002,18858.475000000002,TH2023/8651,0.0,0.0,H2.5XT,R,1,1,18858.475000000002,'5',187
H53033,0.0,D466,'006065','',TH,,2023-08-24,'DILOK AND SONS CO.,LTD.',18858.475000000002,18858.475000000002,TH2023/8650,0.0,0.0,H2.5XT,R,1,1,18858.475000000002,'5',187
H53032,0.0,D466,'006065','',TH,,2023-08-24,'DILOK AND SONS CO.,LTD.',18858.475000000002,18858.475000000002,TH2023/8649,0.0,0.0,H2.5XT,R,1,1,18858.475000000002,'5',187
H53031,0.0,D466,'006065','',TH,,2023-08-24,'DILOK AND SONS CO.,LTD.',18858.475000000002,18858.475000000002,TH2023/8648,0.0,0.0,H2.5XT,R,1,1,18858.475000000002,'5',187
H53030,0.0,D466,'006065','',TH,,2023-08-24,'DILOK AND SONS CO.,LTD.',18858.475000000002,18858.475000000002,TH2023/8647,0.0,0.0,H2.5XT,R,1,1,18858.475000000002,'5',187
H53029,0.0,D466,'006065','',TH,,2023-08-24,'DILOK AND SONS CO.,LTD.',18858.475000000002,18858.475000000002,TH2023/8646,0.0,0.0,H2.5XT,R,1,1,18858.475000000002,'5',187
H53028,0.0,D466,'006065','',TH,,2023-08-24,'DILOK AND SONS CO.,LTD.',18858.475000000002,18858.475000000002,TH2023/8645,0.0,0.0,H2.5XT,R,1,1,18858.475000000002,'5',187
H53027,0.0,D466,'006065','',TH,,2023-08-24,'DILOK AND SONS CO.,LTD.',18858.475000000002,18858.475000000002,TH2023/8644,0.0,0.0,H2.5XT,R,1,1,18858.475000000002,'5',187
H53026,0.0,D466,'006065','',TH,,2023-08-24,'DILOK AND SONS CO.,LTD.',18858.475000000002,18858.475000000002,TH2023/8643,0.0,0.0,H2.5XT,R,1,1,18858.475000000002,'5',187
H53025,0.0,D466,'006065','',TH,,2023-08-24,'DILOK AND SONS CO.,LTD.',18858.475000000002,18858.475000000002,TH2023/8642,0.0,0.0,H2.5XT,R,1,1,18858.475000000002,'5',187
H53024,0.0,D466,'006065','',TH,,2023-08-24,'DILOK AND SONS CO.,LTD.',18858.475000000002,18858.475000000002,TH2023/8641,0.0,0.0,H2.5XT,R,1,1,18858.475000000002,'5',187
H53023,0.0,D466,'006065','',TH,,2023-08-24,'DILOK AND SONS CO.,LTD.',18858.475000000002,18858.475000000002,TH2023/8640,0.0,0.0,H2.5XT,R,1,1,18858.475000000002,'5',187
H53022,0.0,D466,'006065','',TH,,2023-08-24,'DILOK AND SONS CO.,LTD.',18858.475000000002,18858.475000000002,TH2023/8639,0.0,0.0,H2.5XT,R,1,1,18858.475000000002,'5',187
H53021,0.0,D466,'006065','',TH,,2023-08-24,'DILOK AND SONS CO.,LTD.',18858.475000000002,18858.475000000002,TH2023/8638,0.0,0.0,H2.5XT,R,1,1,18858.475000000002,'5',187
H53020,0.0,D466,'006065','',TH,,2023-08-24,'DILOK AND SONS CO.,LTD.',18858.475000000002,18858.475000000002,TH2023/8637,0.0,0.0,H2.5XT,R,1,1,18858.475000000002,'5',187
H53019,0.0,D466,'006065','',TH,,2023-08-24,'DILOK AND SONS CO.,LTD.',18858.475000000002,18858.475000000002,TH2023/8636,0.0,0.0,H2.5XT,R,1,1,18858.475000000002,'5',187
H53011,0.0,A3C6,'006065','',TH,,2023-08-24,'DILOK AND SONS CO.,LTD.',26176.85,26176.85,TH2023/8635,0.0,0.0,H5.0UT,R,1,1,26176.85,'5',279
H52879,0.0,A7S1,'880905','',BD,,2023-08-24,PROPERTY DEVELOPMENT LTD.,16201.5,16201.5,DR2,0.0,0.0,GP30UX,R,1,1,16201.5,'5',259
H52878,0.0,A7S1,'880905','',BD,,2023-08-24,PROPERTY DEVELOPMENT LTD.,14745.5,14745.5,DR1,0.0,0.0,GP30UX,R,1,1,14745.5,'5',259
H52863,0.0,A3C4,'081645','',KR,,2023-08-23,HYSTER KOREA INC.,10659.3,10659.3,'23133HKT0824',0.0,0.0,J2.5UT,R,1,1,10659.3,'1',263
