'order_no','aopmargin_percentage','booking_margin_percentage_after_sur_charge','ctry_code','date','dealer_name','dealer_net','dealer_net_after_sur_charge','margin_after_sur_charge','margin_percentage_after_sur_charge','model','netrevenue','quantity','serial_number','series','total_cost','currency','product_dimension','region'
F01185,0.0,0.0,SG,2023-01-29,HYSTER-YALE LIFT T,0.0,0.0,-10293.77,-Infinity,J2.5UT,12138.0,1,A3C4A04004W,,10293.77,,,
E55870,0.0,0.0,SG,2023-01-19,HYSTER-YALE LIFT T,0.0,0.0,-15117.42,-Infinity,R30XM3,27768.65,1,H118N09202W,,15117.42,,,
F01186,0.0,0.0,SG,2023-01-29,HYSTER-YALE LIFT T,0.0,0.0,-10348.509999999998,-Infinity,J2.5UT,12176.0,1,A3C4A04008W,,10348.509999999998,,,
E93426,0.0,0.0,SG,2023-01-30,HYSTER-YALE LIFT T,0.0,0.0,-21541.56,-Infinity,R30XM3,27969.9,1,H118N08896W,,21541.56,,,
F01175,0.0,0.0,SG,2023-01-29,HYSTER-YALE LIFT T,0.0,0.0,-11019.39,-Infinity,J3.0UT,12962.0,1,A3C4A04011W,,11019.39,,,
E52192,0.0,0.0,SG,2023-01-29,HYSTER-YALE LIFT T,0.0,0.0,-10581.849999999999,-Infinity,J2.5UT,12682.0,1,A3C4A03698W,,10581.849999999999,,,
D88351,0.0,0.0,SG,2023-01-19,HYSTER-YALE LIFT T,0.0,0.0,-35106.299999999996,-Infinity,N35ZDR3,34638.8,1,E264N02578W,,35106.299999999996,,,
F01188,0.0,0.0,SG,2023-01-29,HYSTER-YALE LIFT T,0.0,0.0,-10952.23,-Infinity,J3.0UT,12962.0,1,A3C4A04012W,,10952.23,,,
E52190,0.0,0.0,SG,2023-01-29,HYSTER-YALE LIFT T,0.0,0.0,-9867.24,-Infinity,J1.8UT,11436.65,1,A3C4A03696W,,9867.24,,,
D88352,0.0,0.0,SG,2023-01-19,HYSTER-YALE LIFT T,0.0,0.0,-30002.0,-Infinity,N35ZR3,28076.6,1,E264N02579W,,30002.0,,,
E73400,0.0,0.0,TH,2023-01-28,DILOK & SONS CO. L,0.0,0.0,-24654.73,-Infinity,E50XN,27919.3,1,A268N36922W,,24654.73,,,
E93421,0.0,0.0,SG,2023-01-30,HYSTER-YALE LIFT T,0.0,0.0,-20644.96,-Infinity,R30XM3,25368.8,1,H118N08888W,,20644.96,,,
E93422,0.0,0.0,SG,2023-01-30,HYSTER-YALE LIFT T,0.0,0.0,-20644.96,-Infinity,R30XM3,25368.8,1,H118N08885W,,20644.96,,,
E55871,0.0,0.0,SG,2023-01-19,HYSTER-YALE LIFT T,0.0,0.0,-20964.48,-Infinity,R30XM3,25078.05,1,H118N09192W,,20964.48,,,
F70389,0.0,0.0,PH,2023-01-28,HYSTER FORKLIFT PH,0.0,0.0,-15352.52,-Infinity,H3.5XT,19651.33,1,D466R15735W,,15352.52,,,
D88347,0.0,0.0,SG,2023-01-19,HYSTER-YALE LIFT T,0.0,0.0,-23818.480000000003,-Infinity,E45XN,22149.6,1,A268N34908W,,23818.480000000003,,,
F01173,0.0,0.0,SG,2023-01-29,HYSTER-YALE LIFT T,0.0,0.0,-10348.509999999998,-Infinity,J2.5UT,12176.0,1,A3C4A04005W,,10348.509999999998,,,
E93429,0.0,0.0,SG,2023-01-30,HYSTER-YALE LIFT T,0.0,0.0,-34739.36,-Infinity,N45ZR3,41309.4,1,E264N03246W,,34739.36,,,
D88353,0.0,0.0,SG,2023-01-19,HYSTER-YALE LIFT T,0.0,0.0,-25385.96,-Infinity,E45XN,24244.0,1,A268N34943W,,25385.96,,,
E93424,0.0,0.0,SG,2023-01-30,HYSTER-YALE LIFT T,0.0,0.0,-21541.56,-Infinity,R30XM3,27969.9,1,H118N08897W,,21541.56,,,
E93425,0.0,0.0,SG,2023-01-30,HYSTER-YALE LIFT T,0.0,0.0,-21541.56,-Infinity,R30XM3,27969.9,1,H118N08898W,,21541.56,,,
F03077,0.0,0.0,SG,2023-01-29,HYSTER-YALE LIFT T,0.0,0.0,-9981.84,-Infinity,J2.0UT,12108.8,1,A3C4A04022W,,9981.84,,,
E93427,0.0,0.0,SG,2023-01-30,HYSTER-YALE LIFT T,0.0,0.0,-21541.56,-Infinity,R30XM3,27969.9,1,H118N08895W,,21541.56,,,
E52194,0.0,0.0,SG,2023-01-29,HYSTER-YALE LIFT T,0.0,0.0,-11698.57,-Infinity,J3.5UT,13858.85,1,A3C4A03739W,,11698.57,,,
F70390,0.0,0.0,PH,2023-01-28,HYSTER FORKLIFT PH,0.0,0.0,-14254.04,-Infinity,H3.0XT,18599.510000000002,1,D466R15731W,,14254.04,,,
F70387,0.0,0.0,PH,2023-01-28,HYSTER FORKLIFT PH,0.0,0.0,-12282.95,-Infinity,H2.0XTS,15538.52,1,D475R08340W,,12282.95,,,
F29061,0.0,0.0,MY,2023-01-19,Sime Darby Materia,0.0,0.0,-15568.14,-Infinity,H2.5XT,17313.02,1,D466R15675W,,15568.14,,,
F70388,0.0,0.0,PH,2023-01-28,HYSTER FORKLIFT PH,0.0,0.0,-14254.04,-Infinity,H3.0XT,18599.510000000002,1,D466R15729W,,14254.04,,,
F56330,0.0,0.0,PH,2023-01-26,YALETRAK PHILIPPIN,0.0,0.0,-13377.92,-Infinity,FBR13SZ,16937.17,1,C900R35715W,,13377.92,,,
F25116,0.0,0.0,PH,2023-01-26,YALETRAK PHILIPPIN,0.0,0.0,-14160.36,-Infinity,GP15MX,14979.47,1,E812R10424W,,14160.36,,,
E65783,0.0,0.0,AU,2023-01-30,Coles Supermarkets,0.0,0.0,0.0,0.0,P2.0UTE,2786.64,1,A3B5H02155W,,2275.04,,,
E32208,0.0,0.0,AU,2023-01-30,Coles Supermarkets,0.0,0.0,0.0,0.0,P2.0UTE,2786.64,1,A3B5H02050V,,2280.5600000000004,,,
F12788,0.0,0.0,AU,2023-01-30,Coles Supermarkets,0.0,0.0,0.0,0.0,P2.0UTE,2786.64,1,A3B5H02260W,,2213.23,,,
E40977,0.0,0.0,AU,2023-01-30,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,GP25UX,14601.34,1,A7S1A06459W,,12955.97,,,
E40981,0.0,0.0,AU,2023-01-30,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,GP25UX,14601.34,1,A7S1A06460W,,12955.97,,,
E40983,0.0,0.0,AU,2023-01-30,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,GP25UX,14601.34,1,A7S1A06462W,,12955.949999999999,,,
F36782,0.0,0.0,TH,2023-01-30,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,H4.0FT6,51017.84,1,U005B07966W,,36487.01,,,
F36783,0.0,0.0,TH,2023-01-30,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,H4.0FT6,50376.75,1,U005B07970W,,35966.85,,,
F36784,0.0,0.0,TH,2023-01-30,DILOK & SONS CO. L,0.0,0.0,0.0,0.0,H4.0FT6,50376.75,1,U005B07988X,,35966.85,,,
F54695,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,P2.0UTE,2928.33,1,A3B5H02319W,,2556.29,,,
F54698,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,P2.0UTE,2928.33,1,A3B5H02320W,,2556.29,,,
F54699,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,P2.0UTE,2928.33,1,A3B5H02321W,,2556.29,,,
E40436,0.0,0.0,SG,2023-01-30,ADAPT-A-LIFT GROUP,0.0,0.0,-3910.82,-Infinity,P2.0UT,4980.9800000000005,1,A3B0H01568W,,3910.82,,,
F00445,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,R1.6,28346.869999999995,1,D435T08903W,,21896.390000000003,,,
F00451,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,R1.6,28346.869999999995,1,D435T08900W,,21896.390000000003,,,
E77302,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,R1.4,26797.770000000004,1,D435T08803W,,18714.57,,,
E40964,0.0,0.0,NZ,2023-01-30,Sime Darby Transpo,0.0,0.0,-133180.31,-Infinity,H16XD6,132790.08000000002,1,N019E02333X,,133180.31,,,
F28214,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-20677.44,-Infinity,H3.5XT,24254.61,1,D466R15363W,,20677.44,,,
F28200,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-21656.35,-Infinity,H3.5XT,24254.61,1,D466R15331W,,21656.35,,,
F12534,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-17008.449999999997,-Infinity,J2.5UT,21747.760000000002,1,A3C4A04154W,,17008.449999999997,,,
F28177,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-17892.16,-Infinity,H2.5XT,20237.98,1,D466R15409W,,17892.16,,,
F28175,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-17892.16,-Infinity,H2.5XT,20237.98,1,D466R15397W,,17892.16,,,
F28169,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-17892.16,-Infinity,H2.5XT,20237.98,1,D466R15387W,,17892.16,,,
F28176,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-17892.16,-Infinity,H2.5XT,20237.98,1,D466R15407W,,17892.16,,,
F38723,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-2541.03,-Infinity,P2.0UTE,2989.3,1,A3B5H02311W,,2541.03,,,
F12532,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-17008.449999999997,-Infinity,J2.5UT,21747.760000000002,1,A3C4A04153W,,17008.449999999997,,,
F28199,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18381.08,-Infinity,H3.0XT,21613.61,1,D466R15361W,,18381.08,,,
E40965,0.0,0.0,NZ,2023-01-30,Sime Darby Transpo,0.0,0.0,-133180.31,-Infinity,H16XD6,132790.08000000002,1,N019E02334X,,133180.31,,,
E40967,0.0,0.0,NZ,2023-01-30,Sime Darby Transpo,0.0,0.0,-133131.96,-Infinity,H16XD6,132790.08000000002,1,N019E02336X,,133131.96,,,
E40966,0.0,0.0,NZ,2023-01-30,Sime Darby Transpo,0.0,0.0,-133131.96,-Infinity,H16XD6,132790.08000000002,1,N019E02335X,,133131.96,,,
E40435,0.0,0.0,SG,2023-01-30,ADAPT-A-LIFT GROUP,0.0,0.0,-3910.8200000000006,-Infinity,P2.0UT,4980.9800000000005,1,A3B0H01567W,,3910.8200000000006,,,
E40962,0.0,0.0,NZ,2023-01-30,Sime Darby Transpo,0.0,0.0,-133180.31,-Infinity,H16XD6,132790.08000000002,1,N019E02331W,,133180.31,,,
E40437,0.0,0.0,SG,2023-01-30,ADAPT-A-LIFT GROUP,0.0,0.0,-3910.8300000000004,-Infinity,P2.0UT,4980.9800000000005,1,A3B0H01569W,,3910.8300000000004,,,
E50669,0.0,0.0,AU,2023-01-30,ADAPT-A-LIFT GROUP,0.0,0.0,-5638.929999999999,-Infinity,P2.0UTS,7387.410000000002,1,A3B1H02099W,,5638.929999999999,,,
E78268,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-29183.7,-Infinity,MR16,25811.030000000002,1,D849T07696W,,29183.7,,,
E90997,0.0,0.0,AU,2023-01-30,Coles Supermarkets,0.0,0.0,-4167.400000000001,-Infinity,P2.0UTE,4669.990000000001,1,A3B5H02198W,,4167.400000000001,,,
F28168,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-17802.39,-Infinity,H2.5XT,19862.44,1,D466R15371W,,17802.39,,,
E60538,0.0,0.0,AU,2023-01-30,ADAPT-A-LIFT GROUP,0.0,0.0,-19555.15,-Infinity,H2.5XT,18803.539999999997,1,D466R15325W,,19555.15,,,
F28172,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18011.190000000002,-Infinity,H3.0XT,21613.61,1,D466R15399W,,18011.190000000002,,,
F28198,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-14497.539999999999,-Infinity,H1.8XT,16488.739999999998,1,D475R08262W,,14497.539999999999,,,
F29096,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-14193.12,-Infinity,H1.8XT,16488.739999999998,1,D475R08266W,,14193.12,,,
F28212,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18259.91,-Infinity,H2.5XT,20237.98,1,D466R15419W,,18259.91,,,
F28174,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-17802.39,-Infinity,H2.5XT,19862.44,1,D466R15367W,,17802.39,,,
F28208,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18259.91,-Infinity,H2.5XT,20237.98,1,D466R15393W,,18259.91,,,
F28210,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18259.91,-Infinity,H2.5XT,20237.98,1,D466R15395W,,18259.91,,,
F28205,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18259.91,-Infinity,H2.5XT,20237.98,1,D466R15391W,,18259.91,,,
F28206,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18259.91,-Infinity,H2.5XT,20237.98,1,D466R15389W,,18259.91,,,
F00443,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,R1.6,27691.28,1,D435T08904W,,18364.690000000002,,,
E78950,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-19225.89,-Infinity,R1.6,25878.18,1,D435T08847W,,19225.89,,,
F39585,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-5569.329999999999,-Infinity,MSL15WUX,7369.349999999999,1,A7R6H01583W,,5569.329999999999,,,
F28166,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18844.91,-Infinity,GP25MX,19862.44,1,D871R16848W,,18844.91,,,
F28164,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18381.08,-Infinity,H3.0XT,21613.61,1,D466R15333W,,18381.08,,,
F28167,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18168.530000000002,-Infinity,H2.5XT,19862.44,1,D466R15369W,,18168.530000000002,,,
F29091,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18381.08,-Infinity,H3.0XT,21613.61,1,D466R15429W,,18381.08,,,
F29089,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18259.91,-Infinity,H2.5XT,20237.98,1,D466R15427W,,18259.91,,,
F53754,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-29025.53,-Infinity,H3.0XT,38612.399999999994,1,D466R15279W,,29025.53,,,
F29090,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-14497.539999999999,-Infinity,H1.8XT,16488.739999999998,1,D475R08264W,,14497.539999999999,,,
F28163,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-14497.539999999999,-Infinity,H1.8XT,16488.739999999998,1,D475R08250W,,14497.539999999999,,,
F29150,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18168.54,-Infinity,H2.5XT,19862.44,1,D466R15561W,,18168.54,,,
F29130,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18259.920000000002,-Infinity,H2.5XT,20237.98,1,D466R15519W,,18259.920000000002,,,
F29148,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18168.54,-Infinity,H2.5XT,19862.44,1,D466R15557W,,18168.54,,,
F29134,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18259.920000000002,-Infinity,H2.5XT,20237.98,1,D466R15529W,,18259.920000000002,,,
F29149,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18168.54,-Infinity,H2.5XT,19862.44,1,D466R15559W,,18168.54,,,
F29155,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-14497.56,-Infinity,H1.8XT,16488.739999999998,1,D475R08286W,,14497.56,,,
F28165,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-20677.44,-Infinity,H3.5XT,24254.61,1,D466R15335W,,20677.44,,,
F29133,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18259.920000000002,-Infinity,H2.5XT,20237.98,1,D466R15527W,,18259.920000000002,,,
F29138,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18259.920000000002,-Infinity,H2.5XT,20237.98,1,D466R15539W,,18259.920000000002,,,
F28162,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18259.91,-Infinity,H2.5XT,20309.77,1,D466R15365W,,18259.91,,,
F29137,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18168.54,-Infinity,H2.5XT,19862.44,1,D466R15537W,,18168.54,,,
F29145,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18168.54,-Infinity,H2.5XT,19862.44,1,D466R15551W,,18168.54,,,
F29151,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18168.54,-Infinity,H2.5XT,19862.44,1,D466R15563W,,18168.54,,,
F29128,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-17723.57,-Infinity,H2.5XT,17754.93,1,D466R15515W,,17723.57,,,
F29094,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18259.91,-Infinity,H2.5XT,20309.77,1,D466R15435W,,18259.91,,,
F29140,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-14497.56,-Infinity,H1.8XT,16488.739999999998,1,D475R08284W,,14497.56,,,
F29126,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18381.09,-Infinity,H3.0XT,21613.61,1,D466R15513W,,18381.09,,,
F51507,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18024.519999999997,-Infinity,H3.5XT,23679.190000000002,1,D466R15565W,,18024.519999999997,,,
F29131,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18259.920000000002,-Infinity,H2.5XT,20237.98,1,D466R15521W,,18259.920000000002,,,
F29136,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18259.920000000002,-Infinity,H2.5XT,20237.98,1,D466R15533W,,18259.920000000002,,,
F29154,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18259.920000000002,-Infinity,H2.5XT,20237.98,1,D466R15571W,,18259.920000000002,,,
F29132,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18259.920000000002,-Infinity,H2.5XT,20237.98,1,D466R15525W,,18259.920000000002,,,
F29093,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18259.91,-Infinity,H2.5XT,20309.77,1,D466R15433W,,18259.91,,,
F29092,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-20677.44,-Infinity,H3.5XT,24326.4,1,D466R15431W,,20677.44,,,
F29123,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18259.920000000002,-Infinity,H2.5XT,20237.98,1,D466R15495W,,18259.920000000002,,,
F29142,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18381.09,-Infinity,H3.0XT,21613.61,1,D466R15545W,,18381.09,,,
F29152,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18259.920000000002,-Infinity,H2.5XT,20237.98,1,D466R15567W,,18259.920000000002,,,
F29124,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18259.920000000002,-Infinity,H2.5XT,20237.98,1,D466R15497W,,18259.920000000002,,,
F29144,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18168.54,-Infinity,H2.5XT,19862.44,1,D466R15549W,,18168.54,,,
F29146,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18168.54,-Infinity,H2.5XT,19862.44,1,D466R15553W,,18168.54,,,
F28182,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18259.920000000002,-Infinity,H2.5XT,20237.98,1,D466R15383W,,18259.920000000002,,,
F29125,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-14497.56,-Infinity,H1.8XT,16488.739999999998,1,D475R08274W,,14497.56,,,
F29129,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-17723.57,-Infinity,H2.5XT,17754.93,1,D466R15517W,,17723.57,,,
F29153,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18259.920000000002,-Infinity,H2.5XT,20237.98,1,D466R15569W,,18259.920000000002,,,
F29127,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-17723.57,-Infinity,H2.5XT,17754.93,1,D466R15523W,,17723.57,,,
F29135,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18259.920000000002,-Infinity,H2.5XT,20237.98,1,D466R15531W,,18259.920000000002,,,
F32487,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,MSL15WUX,7627.8099999999995,1,A7R6H01580W,,5532.259999999999,,,
F32488,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,MSL15WUX,7144.2300000000005,1,A7R6H01581W,,5269.74,,,
E66319,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,R30XM3,23863.58,1,H118N09173W,,23839.600000000002,,,
E66318,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,R30XM3,23863.58,1,H118N09172W,,23839.600000000002,,,
E17540,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,H2.5FT,32537.02,1,P177B12855W,,30838.030000000002,,,
F03424,0.0,0.0,AU,2023-05-06,Visy Material Hand,0.0,0.0,0.0,0.0,H2.5XT,-72.65,0,D466R14935W,,0.0,,,
E04138,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,RS 45-31 CH,334331.25,1,A404E01725W,,354557.62,,,
E24550,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,RS46-33XD/62,380239.14999999997,1,F222E01725W,,387026.58,,,
E52572,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,0.0,0.0,H3.5FT,35504.31,1,P177B12853W,,31884.53,,,
E99302,0.0,0.0,IT,2023-01-31,Electromech Materi,0.0,0.0,-19771.82,-Infinity,MP16,22169.25,1,A428T13717W,,19771.82,,,
F29088,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18844.91,-Infinity,GP25MX,19862.44,1,D871R16879W,,18844.91,,,
F29103,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-20677.449999999997,-Infinity,H3.5XT,24254.61,1,D466R15465W,,20677.449999999997,,,
F29099,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18168.54,-Infinity,H2.5XT,19862.44,1,D466R15447W,,18168.54,,,
E48626,0.0,0.0,PH,2023-01-31,HYSTER FORKLIFT PH,0.0,0.0,-31452.300000000003,-Infinity,N30ZDR3,31606.7,1,E264N03099W,,31452.300000000003,,,
E48629,0.0,0.0,PH,2023-01-31,HYSTER FORKLIFT PH,0.0,0.0,-31452.300000000003,-Infinity,N30ZDR3,31606.7,1,E264N03102W,,31452.300000000003,,,
E48628,0.0,0.0,PH,2023-01-31,HYSTER FORKLIFT PH,0.0,0.0,-38056.84,-Infinity,N35ZDR3,35895.4,1,E264N03275W,,38056.84,,,
E48625,0.0,0.0,PH,2023-01-31,HYSTER FORKLIFT PH,0.0,0.0,-38056.84,-Infinity,N35ZDR3,35895.4,1,E264N03281W,,38056.84,,,
F28194,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18259.920000000002,-Infinity,H2.5XT,20237.98,1,D466R15413W,,18259.920000000002,,,
E48630,0.0,0.0,PH,2023-01-31,HYSTER FORKLIFT PH,0.0,0.0,-38861.34,-Infinity,N35ZDR3,36176.2,1,E264N03289W,,38861.34,,,
E48627,0.0,0.0,PH,2023-01-31,HYSTER FORKLIFT PH,0.0,0.0,-38861.34,-Infinity,N35ZDR3,36176.2,1,E264N03282W,,38861.34,,,
E99301,0.0,0.0,IT,2023-01-31,Electromech Materi,0.0,0.0,-19771.82,-Infinity,MP16,22169.25,1,A428T13718W,,19771.82,,,
E81727,0.0,0.0,SG,2023-01-31,HYSTER-YALE LIFT T,0.0,0.0,-35390.33,-Infinity,N35ZDR3,44187.310000000005,1,E264N03391W,,35390.33,,,
F29097,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-20677.449999999997,-Infinity,H3.5XT,24254.61,1,D466R15443W,,20677.449999999997,,,
F28184,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-14497.56,-Infinity,H1.8XT,16488.739999999998,1,D475R08260W,,14497.56,,,
E66297,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-22095.77,-Infinity,H2.5XT,23947.6,1,D466R15329W,,22095.77,,,
E50672,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-20808.55,-Infinity,H2.5XT,20660.379999999997,1,D466R15149W,,20808.55,,,
F28193,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18259.920000000002,-Infinity,H2.5XT,20237.98,1,D466R15411W,,18259.920000000002,,,
F28191,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18259.920000000002,-Infinity,H2.5XT,20237.98,1,D466R15417W,,18259.920000000002,,,
F29102,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-20677.449999999997,-Infinity,H3.5XT,24254.61,1,D466R15463W,,20677.449999999997,,,
F29101,0.0,0.0,AU,2023-01-31,ADAPT-A-LIFT GROUP,0.0,0.0,-18168.54,-Infinity,H2.5XT,19862.44,1,D466R15461W,,18168.54,,,
